NSC,SMILES
208899,"CC(C)OC(=S)SC(C(=O)c1ccccc1)c2ccccc2"
208900,"CC(C)OC(=S)SCC(=O)C"
208901,"CC(C)OC(=S)SC1CCCCC1=O"
208902,"COC(=O)CC1CC(C1)C=O"
208903,"CC12C3CC(C=C3)C1C(=O)OC2=O"
208904,"CC1N=C1c2ccccc2"
208905,"CC1(C)N=C1c2ccccc2"
208906,"CC1N2CC12c3ccccc3"
208907,"CC1N(CC1(Cl)c2ccccc2)N=O"
208908,"Cc1cnc(C#N)c(n1)n2ccnc2"
208909,"ClCN1CC(=O)N(CCl)CC1=O"
208910,"CC(O)(C(c1ccccc1)c2ccccn2)c3ccc(Cl)cc3"
208911,"CC(O)(C(c1ccccc1)c2ccccn2)c3ccc(Br)cc3"
208912,"CCOC(=O)CNC(=O)N(CC)C12CC3CC(CC(C3)C1)C2"
208913,"CCOC(=O)C(C)NC(=O)N(C)C12CC3CC(CC(C3)C1)C2"
208914,"CCOC(=O)CNC(=O)NC12CC3CC(CC(C3)C1)C2"
208915,"CCOC(=O)CN(CC)C(=O)NC12CC3CC(CC(C3)C1)C2"
208916,"CSCSCC(CO)NC(=O)\C(=C/C1=C(C)NC(=O)NC1=O)\C"
208917,"CSCC(N)CO"
208918,"CCOC(=O)CNCc1cccc(Cl)c1"
208919,"OC(=O)CNCc1cccc(Cl)c1"
208920,"CS(=O)(=O)N(CC(=O)O)Cc1cccc(Cl)c1"
208921,"CCOC(=O)CNCc1cccc(C)c1"
208922,"Cc1cccc(CNCC(=O)O)c1"
208923,"Cc1cccc(CN(CC(=O)O)S(=O)(=O)C)c1"
208924,"OC(=O)CNCc1cccc(Br)c1"
208925,"CCOC(=O)CNCc1ccc(F)cc1"
208926,"OC(=O)CNCc1ccc(F)cc1"
208927,"CS(=O)(=O)N(CC(=O)O)Cc1ccc(F)cc1"
208928,"CCOC(=O)CC(COC)C(C(=O)OCC)C(=O)OCC"
208929,"CC(=CCC\C(=C\CN1C(=O)NC=CC1=O)\C)C"
208930,"CC(=O)OCC1OC(C(O)C1O)n2ccc3c(N)ncnc23"
208931,"CCN(CC)CCNc1cc2CCCCc2c3Sc4ccccc4C(=O)c13"
208932,"CCN(CC)CCNc1cc2CCCCc2c3C(=O)c4ccccc4Sc13"
208954,""
208958,"Cc1c2ccncc2c(C)c3c4cc(ccc4[nH]c13)c5ccccc5"
208959,"NC(Cc1cc(I)c(O)c(I)c1)C(=O)O"
208960,"NC(Cc1cccc(F)c1)C(=O)O"
208961,"C=CC1=CNC(=O)NC1=O"
208962,"COc1ccccc1OC(=O)c2ccccc2OC(=O)c3cccnc3"
209003,"Cc1ccc(NC(=S)Nc2ccccc2F)cc1"
209004,"Cc1cc(O)ccc1CCC#N"
209005,"CCN(C(c1ccccc1)P(=O)(c2ccccc2)c3ccccc3)C(=O)c4ccc(cc4)[N+](=O)[O-]"
209006,"CCOC(=O)N\N=C(/C)\c1ccc(C)cc1"
209007,"COc1ccc(N\C(=C(/C(=O)c2ccc(C)cc2)\[n+]3ccccc3)\S)cc1"
209008,"COc1ccc(cc1OC)c2sc(\N=C\c3ccc(cc3)N(C)CCC#N)c(C#N)c2C"
209009,"CCOC(=O)N\N=C\c1ccc(cc1)N(C)CCC#N"
209010,"Cc1ccc(cc1)C(=O)\C(=C(\S)/Nc2cccc(C)c2)\[n+]3ccccc3"
209011,"CCN(C(c1ccccc1)P(=O)(c2ccccc2)c3ccccc3)C(=O)c4ccccc4C"
209012,"Cc1c(C#N)c(\N=C\c2ccc(Cl)c(Cl)c2)sc1c3ccccc3"
209013,"Nc1ccccc1SC(CC(=O)c2ccccc2)c3ccccc3"
209014,"COc1ccc(cc1OC)c2sc(\N=C\c3cc(OC)c(OC)c(OC)c3)c(C#N)c2C"
209015,"Cc1cc2ccccc2c(N)c1C#N"
209016,"Clc1ccccc1\C=N\CC2CCC(C\N=C\c3ccccc3Cl)CC2"
209017,"CCCN(C(c1occc1)P(=O)(c2ccccc2)c3ccccc3)C(=O)c4cccc(c4)[N+](=O)[O-]"
209018,"COc1cccc(NC(=S)Nc2cccc(OC)c2)c1"
209019,"S=C(NCCc1ccccc1)N2CCC(CCCC3CCN(CC3)C(=S)NCCc4ccccc4)CC2"
209020,"Cc1c(C#N)c(N)sc1c2ccccc2"
209021,"O=C1CC(NN1c2ccccc2)c3ccccc3"
209022,"Cc1cc2ccccc2c(\N=C\c3cc(Br)cc(Br)c3O)c1C#N"
209023,"[O-][N+](=O)c1ccccc1C(=O)C(Br)C(Br)c2ccc3OCOc3c2"
209024,"COc1ccc(cc1OC)c2sc(N)c(C#N)c2C"
209025,"COc1ccc(cc1OC)c2sc(\N=C\c3cc(Br)cc(Br)c3O)c(C#N)c2C"
209026,"CN(CCC#N)c1ccc(\C=C(/C#N)\C(=O)N)cc1"
209027,"COc1cccc(\C=N\N=C\c2cccc(OC)c2O)c1O"
209028,"Cc1cccc(c1)C(=O)NNC(=O)C(=O)NNC(=O)c2cccc(C)c2"
209029,"Oc1c(Br)cc(Br)cc1\C=N\CC2CCC(C\N=C\c3cc(Br)cc(Br)c3O)CC2"
209030,"CC(C)(C)C(=O)Nc1ccc(Cl)cc1C(=O)c2ccccc2"
209031,"Cc1c(C#N)c(\N=C\c2cc(Br)cc(Br)c2O)sc1c3ccccc3"
209032,"COc1cc(\C=N\N=C\C=C\c2ccccc2)cc(OC)c1OC"
209033,"CC[N+](CC)(CC)CC#C"
209034,"COc1cc(cc(OC)c1OC)C(=O)NNC(=O)c2ccc(Cl)c(Cl)c2"
209035,"CCC(C(=O)NNC(=O)c1cc(OC)c(OC)c(OC)c1)c2ccccc2"
209036,"COc1ccc(OC)c(c1)C(Nc2ccc3cn[nH]c3c2)P(=O)(c4ccccc4)c5ccccc5"
209037,"COc1ccc(CCNC(=O)c2ccccc2N)cc1OC"
209038,"OC(=O)c1ccc(cc1)\N=C\c2cccc(c2)[N+](=O)[O-]"
209039,"C(C#CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3)[P+](c4ccccc4)(c5ccccc5)c6ccccc6"
209040,"CC(=NNC(=O)C1CC=CC1C(Cl)Cl)C"
209041,"O=C(NC(=S)NC1(CCCCC1)C#C)c2ccccc2"
209042,"Oc1c(Cl)cc(Cl)cc1\C=N\c2ccccc2C(=O)NCc3cccnc3"
209043,"Oc1c(Cl)cc(Cl)cc1C(NC2(CCCCC2)C#C)P(=O)(c3ccccc3)c4ccccc4"
209044,"CNC(=S)N\N=C\c1ccc(cc1)N(C)CCC#N"
209045,"COc1ccc(NC(c2occc2)P(=O)(c3ccccc3)c4ccccc4)cc1"
209046,"COc1cc(\C=N\N=C\c2ccc(F)cc2)cc(OC)c1OC"
209047,"CCOc1ccccc1NC(c2ccc(OC)cc2)P(=O)(c3ccccc3)c4ccccc4"
209048,"O=C1N2CCCNC2c3ccccc13"
209049,"Cc1ccc(NC(c2cc(Br)ccc2O)P(=O)(c3ccccc3)c4ccccc4)c(c1)[N+](=O)[O-]"
209050,"CNC(=S)N\N=C\c1ccc(OC)c(OC)c1OC"
209051,"[O-][N+](=O)c1ccc(cc1)c2cnc(Nc3ccc(Cc4ccc(Nc5ncc(s5)c6ccc(cc6)[N+](=O)[O-])c(Cl)c4)cc3Cl)s2"
209052,"COc1ccc(CCNC(=O)c2ccccc2\N=C\c3cc(Cl)cc(Cl)c3O)cc1OC"
209053,"Cc1c(C)c(C)c(CN\N=C\c2ccncc2)c(C)c1C"
209054,"COc1cc(\C=N\N=C\c2ccc(cc2)N(C)C)cc(OC)c1OC"
209055,"O=C(NNC(=S)NC1CC2CC1C=C2)c3cccnc3"
209056,"Oc1c([nH]c2sc3CCCCc3c12)C(=O)c4cccc(c4)[N+](=O)[O-]"
209057,"Cc1cccc(c1)C(=O)NNC(=O)c2cccc(C)c2"
209058,"COc1cc(cc(OC)c1OC)C(=O)NNC(=O)c2cccc(C)c2"
209059,"FC(F)(F)c1cccc(NC2(CCCCC2)C#N)c1"
209060,"COc1cccc2C(C[N+](=O)[O-])C3CCCCC3(Oc12)N4CCOCC4"
209061,"Nc1nnc(S)s1"
209062,"COc1cc(cc(OC)c1OC)C(Br)C(Br)C(=O)c2ccccc2[N+](=O)[O-]"
209063,"N#CC1(CCCC1)NC(Cc2ccccc2)c3ccccc3"
209064,"COc1ccc(cc1OC)c2sc(\N=C\c3cccs3)c(C#N)c2C"
209066,"COc1cc(cc(OC)c1OC)C(=O)NNC(=O)C(=O)NNC(=O)c2cc(OC)c(OC)c(OC)c2"
209067,"[O-][N+](=O)c1ccccc1C(=O)\C=C\c2ccc(Cl)c(Cl)c2"
209068,"[O-][N+](=O)c1cccc(c1)C(=O)NNC(=O)C(=O)NNC(=O)c2cccc(c2)[N+](=O)[O-]"
209069,"[O-][N+](=O)c1ccccc1C(=O)\C=C\c2cccs2"
209070,"Clc1ccc(cc1)C(=O)NNC(=O)C(=O)NNC(=O)c2ccc(Cl)cc2"
209071,"CN(CCC#N)c1ccc(\C=N\c2ccc(cc2)C(=O)O)cc1"
209072,"ONC(=N)Cc1ccc(cc1)[N+](=O)[O-]"
209073,"[O-][N+](=O)c1ccccc1C(=O)C(Br)C(Br)c2ccccc2Cl"
209074,"OC(=O)c1ccc(cc1)\N=C\c2cccs2"
209075,"CC(=O)c1ccc(cc1)N2C(=O)C=CC2=O"
209076,"COc1cc(cc(OC)c1OC)C(=O)NNC(=O)c2ccc(Cl)cc2"
209077,"[O-][N+](=O)c1ccccc1C(=O)C(Br)C(Br)c2cccc3ccccc23"
209078,"[O-][N+](=O)c1ccccc1C(=O)\C=C\c2cccc3ccccc23"
209079,"COc1ccc(cc1OC)c2sc(\N=C\c3ccc(cc3)c4ccccc4)c(C#N)c2C"
209080,"[O-][N+](=O)c1ccccc1C(=O)\C=C\c2ccccc2Cl"
209081,"COc1ccccc1NC(=S)NCCO"
209082,"S=C1SCN(CN1C(c2ccccc2)c3ccccc3)C(c4ccccc4)c5ccccc5"
209083,"[O-][N+](=O)c1ccccc1C(=O)C(Br)C(Br)c2ccc(Cl)c(Cl)c2"
209084,"S=C1Nc2ccccc2O1"
209085,"CC(=O)c1sc2sc(C(=O)C)c(NC(=S)Nc3cccc(c3)C(F)(F)F)c2c1NC(=S)Nc4cccc(c4)C(F)(F)F"
209180,"CN(C)CCCC1(SC(C)(C)c2ccc(Cl)cc12)c3ccccc3"
209187,"CN(C)CCCC1(SC(C)(C)c2ccccc12)c3cccc(Cl)c3"
209406,"COCCNC1=C(F)C(=O)C(=C(F)C1=O)NCCOC"
209407,"COc1ccc2cc3c4cc(OC)c(OC)cc4CC[n+]3cc2c1OC"
209408,"COc1cc2CC[n+]3cc4c(OC)c(OC)ccc4cc3c2cc1O"
209409,"COc1cc2c(CC[n+]3cc4c(OC)c(OC)ccc4cc23)c(c1O)c5c(O)c(OC)cc6c5CC[n+]7cc8c(OC)c(OC)ccc8cc67"
209410,"COc1cc2c(CC[n+]3cc4c(OC)c(OC)ccc4cc23)cc1O"
209411,"COc1cc2CCN3Cc4c(CC3c2cc1OC)ccc(OC)c4OC"
209412,"CC(=O)NC(CO)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N"
209413,"NC(CO)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)N"
209418,"NNC(=O)CSSCC(=O)NN"
209419,"O=C1CSSCC(=O)NCCN1"
209420,"O=C1CSSCC(=O)NCCN1"
209421,"SCC(=O)NNC(=O)CS"
209422,"COc1ccc(cc1)C(CCO)NC(=O)C"
209424,"Cl[Pd](Cl)(NC1CCCCC1)NC2CCCCC2"
209425,"Cl[Pd](Cl)(NC1CCCCC1)NC2CCCCC2"
209426,"O[Zn+2](O)(NC12CC3CC(CC(C3)C1)C2)(NC45CC6CC(CC(C6)C4)C5)(NC78CC9CC(CC(C9)C7)C8)NC%10%11CC%12CC(CC(C%12)C%10)C%11"
209427,"O[Cu+2](O)(NC12CC3CC(CC(C3)C1)C2)(NC45CC6CC(CC(C6)C4)C5)(NC78CC9CC(CC(C9)C7)C8)NC%10%11CC%12CC(CC(C%12)C%10)C%11"
209428,"[OH-].[OH-].[Mg+2].[NH-]C12CC3CC(CC(C3)C1)C2.[NH-]C45CC6CC(CC(C6)C4)C5.[NH-]C78CC9CC(CC(C9)C7)C8.OS(=O)(=O)O"
209429,"Cl[Hg](Cl)NC12CC3CC(CC(C3)C1)C2"
209430,"O[Ni](O)(NC12CC3CC(CC(C3)C1)C2)(NC45CC6CC(CC(C6)C4)C5)(NC78CC9CC(CC(C9)C7)C8)NC%10%11CC%12CC(CC(C%12)C%10)C%11"
209431,"[Ca+2].[NH-]C12CC3CC(CC(C3)C1)C2.[NH-]C45CC6CC(CC(C6)C4)C5.[O-][N+](=O)[O-].[O-][N+](=O)[O-]"
209432,"C1C2CC3CC1CC(C3)(C2)N[Cd+2](NC45CC6CC(CC(C6)C4)C5)(NC78CC9CC(CC(C9)C7)C8)NC%10%11CC%12CC(CC(C%12)C%10)C%11"
209433,"Cl[Pd](Cl)(NC12CC3CC(CC(C3)C1)C2)NC45CC6CC(CC(C6)C4)C5"
209434,"NC12CC3CC(CC(C3)C1)C2.[O-]S(=O)(=O)[O-]"
209437,"COC(CC1OC(C(C)C(O)C(C)\C=C\C=C(/C)\C(=O)OC)C(C)C(O)C1C)OC"
209439,"Cc1c(O)c2C(=O)C(=CC(=O)c2c3C(=O)C(C)(O)Oc13)N"
209490,"Cl[Pd]1(Cl)NCCN1"
209491,"CC1CN[Pd](Cl)(Cl)N1"
209492,"CC1CN[Pd](Cl)(Cl)N1"
209493,"CC1N[Pd](Cl)(Cl)NC1C"
209494,"CC1N[Pd](Cl)(Cl)NC1C"
209495,"Cl[Pd]1(Cl)NC(C(N1)c2ccccc2)c3ccccc3"
209496,"Cl[Pd]1(Cl)NC(C(N1)c2ccccc2)c3ccccc3"
209497,"Cl[Pd]1(Cl)NC(C(N1)c2ccccc2)c3ccccc3"
209498,"CC(CC12CC3CC(CC(C3)C1)C2)NCc4ccccc4"
209499,"COc1ccc(CNC(C)CC23CC4CC(CC(C4)C2)C3)cc1"
209500,"CC(CC12CC3CC(CC(C3)C1)C2)NCc4ccc(Cl)cc4"
209501,"[O-][N+](=O)c1c(ccc2ncccc12)n3cccc3C=O"
209502,"NC(=S)N\N=C\c1cccn1c2ccc3ncccc3c2[N+](=O)[O-]"
209503,"O=Cc1cccn1c2cccc3c(cccc23)n4cccc4C=O"
209504,"O\N=C\c1cccn1c2cccc3c(cccc23)n4cccc4\C=N\O"
209505,"N#Cc1cccn1c2cccc3c(cccc23)n4cccc4C#N"
209506,"O=C1Nc2c(ccc3ccccc23)N=C1"
209507,"CCOC(=O)C1Nc2ccc3ccccc3c2NC1=O"
209508,"COc1cc2N(Cc3cccn3c2cc1OC)C(=O)C"
209509,"COc1cc2N(Cc3cccn3c2cc1OC)C(=O)C(Cl)Cl"
209510,"COc1cc2N(Cc3cccn3c2cc1OC)C(=O)CCl"
209511,"COc1cc2N(Cc3ccc(\C=N\NC(=S)N)n3c2cc1OC)C(=O)C"
209512,"CCOC(=O)\C(=C/c1ccc2CN(C(=O)C)c3cc(OC)c(OC)cc3n12)\C#N"
209513,"NC(=O)\C(=C\c1cccn1c2c(ccc3ccccc23)[N+](=O)[O-])\C#N"
209514,"NC(=S)N\N=C\c1cccn1Cc2c(ccc3ccccc23)[N+](=O)[O-]"
209515,"CCOC(=O)\C(=C\c1cccn1Cc2c(ccc3ccccc23)[N+](=O)[O-])\C#N"
209516,"NC(=O)N\N=C\c1cccn1Cc2ccccc2[N+](=O)[O-]"
209517,"CCOC(=O)\C(=C\c1cccn1Cc2ccccc2[N+](=O)[O-])\C#N"
209518,"NC(=O)\C(=C\c1cccn1Cc2ccccc2[N+](=O)[O-])\C#N"
209519,"OC(=O)c1cccn1c2cccc3c(cccc23)n4cccc4C(=O)O"
209520,"NC(=O)c1cccn1c2cccc3c(cccc23)n4cccc4C(=O)N"
209521,"NC(=O)c1cccn1c2ccc3ncccc3c2"
209522,"COc1cc(\C=C\C)ccc1O"
209523,"COc1ccc(cc1)C(=O)C"
209524,"COc1cc(ccc1O)C(=O)C"
209525,"COc1cc(CC=C)ccc1O"
209526,"COc1ccc(cc1OC)C#N"
209527,"COc1cccc(c1)C(=O)N"
209528,"COc1ccc(CC=C)cc1OC"
209529,"COc1ccc(\C=C\C)cc1"
209756,""
209757,""
209758,"COc1cc2CCN(C)C(Cc3cc(OC)c(OC)cc3Oc4cc5CC6N(C)CCc7cc(OC)c(OC)c(c5cc4OC)c67)c2cc1O"
209759,"COc1cc2CCN(C)C3Cc4cc(Oc5cc(OC)c(OC)cc5CC6N(C)CCc7cc(OC)c(OC)cc67)c(OC)cc4c(c1O)c23"
209760,"COc1cc(Oc2cc3CC4N(C)CCc5cc(OC)c(OC)c(c3cc2OC)c45)c(CC6N(C)CCc7cc(OC)c(OC)cc67)cc1O"
209761,"COc1cc(Oc2cc3CC4N(C)CCc5cc(OC)c(O)c(c3cc2OC)c45)c(CC6N(C)CCc7cc(OC)c(OC)cc67)cc1O"
209762,"COc1cc2CCN(C)C(Cc3cc(OC)c(OC)cc3Oc4cc5CC6N(C)CCc7cc(OC)c(O)c(c5cc4OC)c67)c2cc1O"
209763,"CC(=O)C(=Cc1c[nH]c2ccccc12)C(=O)C"
209764,"FC1=C(NCCCl)C(=O)C(=C(NCCCl)C1=O)F"
209765,"O=S(=O)(Cc1ncc2cnccn12)c3ccccc3"
209766,"CCOC(=O)N1C=Cn2cncc2C1=O"
209767,"O=C1NC=Cn2cncc12"
209768,"Cc1ncc2C(=O)NC=Cn12"
209773,"CS(=O)(=O)Nc1cc(ccc1O)C(O)C2CCCCN2"
209791,"[NH3+][NH3+].O=S1(=O)O[Cr]2(OS(=O)(=O)O2)O1"
209792,"Cl[Ni](Cl)(N1CCCCC1)(N2CCCCC2)(N3CCCCC3)N4CCCCC4"
209793,""
209794,"N[Co](N)(N)(N)(N)Cl"
209795,"Cl[Mo](Cl)(Cl)(Cl)(Cl)Cl"
209796,"O=C(#N)[Ni](N1CCCCC1)(N2CCCCC2)(N3CCCCC3)(N4CCCCC4)C(=O)#N"
209797,"N[Co](N)(N)(N)(N)Br"
209798,"C12C3=C4C5=C1[Fe]23456789C%10C6=C7C8=C9%10"
209799,"Clp1(Cl)np(Cl)(Cl)np(Cl)(Cl)n1"
209800,"O[Mo](Cl)(Cl)(Cl)(Cl)Cl"
209801,"Cl[Sn](Cl)(Cl)(Cl)P(c1ccccc1)(c2ccccc2)c3ccccc3"
209802,"Cl[Sn](Cl)(Cl)Cl"
209803,"N[Co](N)(N)(N)(N)O"
209804,"O=C(#N)[Zn](N1CCCCC1)(N2CCCCC2)(N3CCCCC3)(N4CCCCC4)C(=O)#N"
209805,""
209806,""
209807,"C1CN[Co]23(NCCN2)(NCCN3)N1"
209808,"N[Co](N)(N)(N)(N)ON=O"
209809,""
209810,"O[Mo](Cl)(Cl)(Cl)(Cl)Cl"
209811,"OCl(=O)(=O)=O.[Ag+](N1CCCCC1)N2CCCCC2"
209812,"ON(S(=O)(=O)O)S(=O)(=O)O"
209813,"Br[Al](Br)(Br)(N1CCCCC1)(N2CCCCC2)N3CCCCC3"
209816,"NNC(=O)OCCO"
209817,"CNC(=O)NC1CCCCC1"
209818,"CNC(=O)Nc1cccc2ccccc12"
209824,"NC(CC(=O)O)C(=O)O.C1CN1"
209825,"NC(CC(=O)O)C(=O)O.C1CN1"
209826,"NC(CO)C(=O)O.C1CN1"
209827,"NC(CO)C(=O)O.C1CN1"
209828,"NC(CO)C(=O)O.C1CN1"
209829,"NC(CO)C(=O)O.C1CN1"
209830,"OCC1OC(C(O)C1O)n2cnc3c(NCCNc4ncnc5c4ncn5C6OC(CO)C(O)C6O)ncnc23"
209831,"Cc1cc(O)c(cc1C)N=Nc2ccccc2C(=O)O"
209832,"COc1ccc(cc1)N=Nc2cc(C)c(C)cc2O"
209833,"OC(=O)CCOC(C[N+](=O)[O-])C(Cl)(Cl)Cl"
209834,"OCCCOC(C[N+](=O)[O-])C(Cl)(Cl)Cl"
209835,"CC1C\C=C\C2C(O)C(=C)C(C)C3C(Cc4ccccc4)NC(=O)C23C(OC(=O)C)\C=C/C(C)(O)C1=O"
209836,"Cc1ccc2nc(C#N)c(nc2c1)C#N"
209837,"Nc1nc(N)c2nc3CN(C(=O)c3nc2n1)c4ccc(cc4)C(=O)O"
209838,"NC1=NC(=O)C2=NC3=C(CN(C3=O)c4ccc(cc4)C(=O)O)NC2=N1"
209839,"Nc1nc(N)c2nc3C(=O)N(Cc3nc2n1)c4ccc(cc4)C(=O)O"
209840,"NC1=NC(=O)C2=NC3=C(NC2=N1)C(=O)N(C3)c4ccc(cc4)C(=O)NC(CCC(=O)O)C(=O)O"
209841,"Nc1nc(N)c2nc3CN(C(=O)c3nc2n1)c4ccc(cc4)C(=O)NC(CCC(=O)O)C(=O)O"
209842,"Nc1nc(N)c2CN(CC3CCC(Cl)CC3)Cc2n1"
209843,"CN1c2ccc(Cl)cc2C3(C(N(C4CCCCC4)C(=O)C13N)C(=O)NN)C(=O)NN"
209844,""
209845,""
209846,""
209847,""
209848,"COc1ccc2CC3N(C)CCc4c(OC)c(OC)c(OC)c(Oc5cc6C(Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34"
209849,""
209850,""
209851,""
209852,"ClCCN(CCCl)c1ccc(CCCC(=O)OCc2ccccc2)cc1"
209853,"ClCCN(CCCl)c1ccc(CCCC(=O)OCCc2ccccc2)cc1"
209854,"O=C(N(c1ccccc1)c2cccc(n2)C#N)c3ccccc3"
209855,"[N-]=[N+]=NS(=O)(=O)CCc1ccccc1"
209856,"COc1ccc(CCS(=O)(=O)N=[N+]=[N-])cc1"
209857,"Clc1ccc(CCS(=O)(=O)N=[N+]=[N-])cc1"
209858,"Cc1ccc(CCS(=O)(=O)N=[N+]=[N-])cc1"
209859,"CN1C(=O)NC(=O)C(C)(C1=O)C2(C)C(=O)NC(=O)N(C)C2=O"
209860,""
209861,"CC12C3CCCCC3=C4CCCCC4C1C(=O)c5ccccc5C2=O"
209862,"BrC12C(=O)c3ccccc3C1(Br)C(=O)c4ccccc24"
209863,"CC\C(=C(/CC)\c1ccc(OCCOS(=O)(=O)C)cc1)\c2ccc(OCCOS(=O)(=O)C)cc2"
209864,"CC\C(=C(/CC)\c1ccc(OCCOS(=O)(=O)c2ccccc2)cc1)\c3ccc(OCCOS(=O)(=O)c4ccccc4)cc3"
209865,"CC\C(=C(/CC)\c1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)cc1)\c3ccc(OCCOS(=O)(=O)c4ccc(C)cc4)cc3"
209866,"CC\C(=C(/CC)\c1ccc(OCC(=O)N2CC2)cc1)\c3ccc(OCC(=O)N4CC4)cc3"
209867,"CC\C(=C(/CC)\c1ccc(OCCN(CCCl)CCCl)cc1)\c2ccc(OCCN(CCCl)CCCl)cc2"
209868,"CC\C(=C(/CC)\c1ccc(OCC(=O)OCCNCCCl)cc1)\c2ccc(OCC(=O)OCCNCCCl)cc2"
209869,"CC\C(=C(/CC)\c1ccc(OCC(=O)N(CCCl)CCCl)cc1)\c2ccc(OCC(=O)N(CCCl)CCCl)cc2"
209870,"CCC1OC(=O)C(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C)C(O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C"
209871,"COC1c2c(nc3ccccc3c2C(=O)O)c4ccccc4C1(C)C"
209872,"COC1c2c(C#N)c3ccccc3nc2c4ccccc4C1(C)C"
209873,"COC(=O)c1c2ccccc2nc3c4ccccc4c(C)c(C)c13"
209874,"CCNC(=O)c1c2ccccc2nc3c4ccccc4c(C)c(C)c13"
209875,"COC1c2c(nc3ccccc3c2C(=O)OC)c4ccccc4C1(C)C"
209876,"CCNC(=O)c1c2C(O)C(C)(C)c3ccccc3c2nc4ccccc14"
209877,"COC(=O)c1c2C(Br)C(C)(C)c3ccccc3c2nc4ccccc14"
209878,"COC1c2c(nc3ccccc3c2C(=O)N)c4ccccc4C1(C)C"
209879,"Cc1c(C)c2c(C(=O)O)c3ccccc3nc2c4ccccc14"
209880,"Cc1c(C)c2c(Cl)c3ccccc3nc2c4ccccc14"
209881,"Cc1c(C)c2c(C#N)c3ccccc3nc2c4ccccc14"
209882,"Cc1c(C)c2c(C(=O)N)c3ccccc3nc2c4ccccc14"
209883,"CC(=O)Nc1c2ccccc2nc3c4ccccc4c(C)c(C)c13"
209884,"CC(=O)c1c2ccccc2nc3c4ccccc4c(C)c(C)c13"
209885,"C1C2CC3CC1CC(C3)(C2)Sc4cccnc4"
209886,"CC(=O)OC1C=CN(C(SC23CC4CC(CC(C4)C2)C3)C1OC(=O)C)C(=O)C"
209887,"CC(=O)OC1C=CN(C(SC23CC4CC(CC(C4)C2)C3)C1O)C(=O)C"
209888,"CC(=O)OC1C=CN(C(SC(C)(C)C)C1OC(=O)C)C(=O)C"
209889,"CC(=O)OC1C(SC(C)(C)C)C=CC(SC(C)(C)C)N1C(=O)C"
209896,"Cc1cccc(Cl)c1OCC(O)COc2c(C)cccc2Cl"
209901,"Clc1ccc(Oc2nc3c(Cl)cccc3s2)cc1Cl"
209905,"CCc1c[n+](CC(=O)c2ccc(cc2)[N+](=O)[O-])ccc1C"
209906,"CC(=O)CSc1sc(C(=O)C)c(N)c1C#N"
209907,"Clc1ccc(Oc2ccc(NCN3C(=O)c4ccccc4C3=O)cc2)cc1"
209908,"Nc1ccccc1SC(CC(=O)c2ccccc2)c3ccc4OCOc4c3"
209909,"OC(=O)\C=C\C(=O)Nc1ccc(Br)c(Cl)c1"
209910,"S=C1SCN(CN1C2CCCCCCCCCCC2)C3CCCCCCCCCCC3"
209911,"NS(=O)(=O)c1ccc(cc1)\N=C\c2ccccc2O"
209912,"COc1ccc(N\C(=C(/C(=O)c2ccc(cc2)[N+](=O)[O-])\[n+]3ccc(cc3)C(C)C)\S)cc1"
209913,"S=C1NCCO1"
209914,"COc1cccc(N\C(=C(/C(=O)c2ccc(cc2)[N+](=O)[O-])\[n+]3ccc(cc3)C(C)C)\S)c1"
209915,"Cc1ccc(NC(=S)N2CCCC2)cc1"
209916,"COc1ccc(cc1)\C(=N\N=C\c2cc(OC)c(OC)c(OC)c2)\C"
209917,"CC(=O)NS(=O)(=O)c1ccc(cc1)\N=C\c2ccc3OCOc3c2"
209918,"Cc1cccc(C)c1NC(=S)NNC(=O)NNC(=S)Nc2c(C)cccc2C"
209919,"OC(=O)c1cc(nc2cc3ccccc3cc12)c4cccc5ccccc45"
209920,"COc1cc(\C=N\c2cccc3ccccc23)cc(OC)c1OC"
209921,"Clc1ccc(\C=N\c2cccc3ccccc23)cc1Cl"
209922,"NS(=O)(=O)c1ccc(cc1)\N=C\c2ccccc2"
209923,"FC(F)(F)c1cccc(NC(=S)N\N=C\c2ccccc2)c1"
209924,"NC1=C(CC(CC1)(C#N)c2ccccc2)C#N"
209925,"Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2C3=Nc4ccc(cc4C(=O)O3)[N+](=O)[O-]"
209926,"CC(N1C(=O)CSC1=S)c2ccccc2"
209927,"Cc1ccc(NC(=S)N)cc1C"
209928,"COc1ccc(cc1Br)c2cc(C(=O)O)c3cc4ccccc4cc3n2"
209929,"CN(C)c1ccc(\C=N\c2ccc(cc2)S(=O)(=O)N)cc1"
209930,"CC(=O)NS(=O)(=O)c1ccc(cc1)\N=C\c2cc(Cl)cc(Cl)c2O"
209931,"Clc1c(Cl)c(Cl)c(CSC2=NC(=S)NC(=O)N2)c(Cl)c1Cl"
209932,"Clc1ccc(cc1)N2C(=S)Nc3ccccc3C2=O"
